site,basin_areasqkm,springprev_point,springprev_basinmean,springprev_iew01km,springprev_iew05km,springprev_basinmean_log,springprev_iew01km_log,springprev_iew05km_log
10934,10.78091891613452,0.02681959979236126,0.015418067604633835,0.013557963143577883,0.014847606548432268,-4.172215236168467,-4.300781218403236,-4.209916601913291
10935,12.398182110255398,0.028453100472688675,0.015001974473831663,0.012808741087488138,0.014408183383323649,-4.199573454953827,-4.357627443664923,-4.239958943307495
10936,12.539713869505086,0.02803570032119751,0.01468184955890003,0.012335151140465458,0.014048635945021265,-4.221143271981378,-4.395302276099358,-4.265229973679121
10937,12.695884056425252,0.04413190111517906,0.014324050795336616,0.011654943477162515,0.013642180405161667,-4.24581528068241,-4.452024856170482,-4.294588785591215
10938,12.86960418149344,0.02675900049507618,0.013973064699710044,0.011106277398803708,0.013278342888612278,-4.270623752556749,-4.500244799092722,-4.321620925203846
10939,13.37936114066521,0.048227399587631226,0.013652315548564033,0.010593893939762577,0.012935718835621578,-4.293846134480503,-4.547477487259494,-4.347762891975886
10940,13.504475215838589,0.029239600524306297,0.013431748195905637,0.010327895939024643,0.012686354190028257,-4.310134105964984,-4.572906701105843,-4.367228336403894
10941,13.836953537141957,0.028200900182127953,0.013164576929515595,0.009931488383333036,0.01238376966822389,-4.33022562255361,-4.612044924610945,-4.39136856144986
10942,13.951311198617137,0.028248200193047523,0.013017823530150196,0.00999325883821732,0.012267533773009723,-4.341435819758037,-4.605844529484836,-4.400799036956545
10943,15.087447286579641,0.03306959941983223,0.012998052661817442,0.010575620174533047,0.012310037291420214,-4.34295572798584,-4.549203910423452,-4.397340309430476
10944,16.336161779614958,0.09238000214099884,0.01289389628420155,0.010639789073990484,0.012204259751846079,-4.351001235851704,-4.5431546191382095,-4.405970228197706
10945,16.472274894366773,0.055470600724220276,0.012919164747780086,0.011382823909074828,0.012319103056348046,-4.349043430722091,-4.47564973439986,-4.396604127394947
10946,16.858373533601203,0.043262798339128494,0.012992383219889434,0.012192821710783609,0.012502059078576707,-4.343391999393041,-4.406907884770933,-4.38186192195363
10947,17.641084599893013,0.061404600739479065,0.013227835922154882,0.01397009023625582,0.012951158287165525,-4.325431887768149,-4.270836646445952,-4.346570051812014
10948,17.91072282008592,0.025023600086569786,0.013293235912746755,0.014174037750500976,0.013093133606680948,-4.320499951113045,-4.256343315235056,-4.335667338352555
10949,2.533256739984655,0.02432969957590103,0.012351943025558969,0.01243246335739199,0.01236801605049362,-4.3939418982784435,-4.387444214703915,-4.392641489394251
10950,2.676406005053862,0.05234970152378082,0.012760859039129227,0.012954076989227134,0.012797223372036249,-4.361372680515802,-4.34634471496077,-4.35852705564766
10951,2.839127090544407,0.025137199088931084,0.012850980568131144,0.013022877619847455,0.012884818366689275,-4.354335161748297,-4.341047651272741,-4.351705531470042
10952,7.641987121854295,0.030273299664258957,0.02995840335482737,0.028100153196182462,0.029656146564179198,-3.5079454143157216,-3.5719802508358582,-3.518085871003377
10953,7.765645441792538,0.10890699923038483,0.031312993827568636,0.0310934328301661,0.03126508238925656,-3.4637221293210976,-3.4707586451121646,-3.46525338277503
10954,8.121577597482599,0.07349160313606262,0.03218858159730535,0.033442670342791816,0.03243152152067844,-3.436143498099672,-3.397922639205298,-3.4286244426904493
10955,8.71406997934667,0.053394999355077744,0.032072522892074136,0.03291823678327886,0.03225044387166534,-3.43975560008083,-3.4137284652614315,-3.43422347237258
10956,28.096884846211825,0.09871579706668854,0.030069434327240026,0.034504040693978444,0.03143530994869131,-3.5042460940229603,-3.3666788402384253,-3.459823497208723
10957,29.69295871408839,0.013010299764573574,0.030279007838170873,0.034425597525227024,0.03161491699899933,-3.49730061719242,-3.368954877212985,-3.4541262128427332
10958,8.0875291002e-5,0.0215683002024889,0.0215683002024889,0.0215683002024889,0.0215683002024889,-3.8365306254651634,-3.8365306254651634,-3.8365306254651634
10959,30.772401223061753,0.01156620029360056,0.02936988823070208,0.027584609185592,0.02989258626843998,-3.527785339338874,-3.590497300000229,-3.510144780218695
10960,32.294474199676884,0.024502599611878395,0.02893304331132035,0.024600785283233857,0.029071145232998544,-3.542770969836473,-3.7049769144706417,-3.5380091694873586
10961,32.42605829813374,0.012012899853289127,0.028534517132688394,0.022100743780318934,0.02830724995218278,-3.556640797068012,-3.8121440158067026,-3.564637325086036
10962,32.470216207019696,0.016028599813580513,0.028275690272678372,0.020501871710656018,0.027818070987316316,-3.56575284445112,-3.887239094046806,-3.5820694339521437
10963,34.115947503572606,0.01753390021622181,0.027880185332466473,0.018383085917923175,0.027082156432264193,-3.5798390456059375,-3.9963242807218204,-3.608880202193294
10964,34.55485770782664,0.013835599645972252,0.027484891368480258,0.01675089141882871,0.02641867722004684,-3.5941188300702565,-4.089303803092594,-3.6336840485127997
10965,34.716689165117714,0.010707099922001362,0.027171741637750404,0.015470203218551418,0.025889171118469716,-3.605577756098463,-4.168839478184062,-3.653930501240286
10966,36.024119119417875,0.010888500139117241,0.026742076828922764,0.013589362968286455,0.02510469937886073,-3.6215170428253227,-4.298467926951862,-3.6847002241196143
10967,36.23447575130865,0.010459999553859234,0.02646083405834036,0.012530682102276333,0.024582866434800264,-3.6320895993128914,-4.379575074023799,-3.7057055650933783
10968,36.65243925519535,0.011114800348877907,0.0260872312915464,0.01139765080648848,0.023840820187796864,-3.646309306907998,-4.47434801442322,-3.7363560335262473
10969,36.95903748337434,0.018258199095726013,0.025742778586156794,0.010232622753763868,0.0231765151274494,-3.6596011344600026,-4.582174353210951,-3.764615791999525
10970,37.69120149279366,0.026346800848841667,0.025472022105058417,0.009905563771941253,0.02266437821652869,-3.670174601502607,-4.614658682537074,-3.7869608286065475
10971,40.62859206190369,0.012343100272119045,0.024734856342530503,0.008549336149985778,0.02120380046897547,-3.699541842181449,-4.76190164232438,-3.853574845966148
10972,41.03434339685151,0.018270300701260567,0.024456603688656518,0.0080780256265778,0.02065043676892364,-3.710855010013259,-4.818607789454539,-3.880018808761311
10973,42.70409465482459,0.015148100443184376,0.02421910774086409,0.008093785152452217,0.020193825544721964,-3.7206133813019315,-4.816658776931638,-3.9023783874032563
10974,43.49950314180475,0.020454900339245796,0.023956734290518703,0.007998111564841882,0.019701474157361662,-3.731505813416733,-4.82854981956229,-3.927061815714916
10975,43.685516311104834,0.01979530043900013,0.02374745749616394,0.008158523236874026,0.019318212906033725,-3.7402798070251433,-4.8086921022575115,-3.9467069541638207
10976,43.83287109130818,0.028982799500226974,0.023579242709664164,0.008984580323111252,0.019041091068486157,-3.747388500178959,-4.712245468450601,-3.9611559472436
10977,45.56562420098239,0.04978629946708679,0.023418017053725777,0.009826341165949406,0.01879359137120279,-3.7542495933243476,-4.622688625102689,-3.9742393517710553
10978,45.858069253237964,0.043018899857997894,0.023346249446679603,0.011604139478563905,0.01877891511087506,-3.757318931037069,-4.45639339292587,-3.975020575194686
10979,45.93934892069364,0.050022099167108536,0.023264685542525424,0.012640841777040373,0.018710331909498435,-3.760818710109327,-4.37082229619602,-3.9786793991689082
10980,45.9927266127522,0.027794500812888145,0.023139107139012943,0.012632962169111497,0.01850925706420733,-3.7662311431376567,-4.371445835747167,-3.989484290198064
10981,46.62573751540613,0.09563759714365005,0.023173542542408183,0.01613919053585559,0.018864135159052244,-3.764744058724303,-4.126504770071158,-3.9704927702927177
10982,46.674505315880296,0.03485549986362457,0.023233977694417728,0.018136413030386843,0.019164972631298516,-3.7621395159318705,-4.0098335919743215,-3.9546710082070686
10983,135.11163602406046,0.02346229925751686,0.02859140536076215,0.02677259428251728,0.024681910372161137,-3.554649118180531,-3.620376516077468,-3.7016846772614764
10984,135.41532274176188,0.028433099389076233,0.02853171592792486,0.024909529822815652,0.024512984895366755,-3.556738970878181,-3.692504824923693,-3.7085523061003323
10985,135.63004663936587,0.020621100440621376,0.028446898654116662,0.022913270695462798,0.024288850690560304,-3.55971613475198,-3.7760390299188185,-3.717737853243931
10986,135.89911873251887,0.023661499843001366,0.02838458323318606,0.021440195581462453,0.02414194861956299,-3.5619091251099704,-3.8424878205514394,-3.7238043449648073
10987,136.2008644432467,0.0358893983066082,0.028307699174607688,0.019857087741055865,0.02396953060189173,-3.5646214556935223,-3.9191942705408906,-3.7309718134605157
10988,136.48886135449013,0.04061250016093254,0.02823592639903244,0.018566323779894152,0.02380713013769575,-3.567160126088077,-3.9864058887567975,-3.73777015755405
10989,137.29607763395867,0.03976539894938469,0.028185971906491466,0.01802731199046569,0.023734913062295623,-3.568930874931846,-4.015867338268614,-3.7408081898338628
10990,138.03188103146778,0.07544399797916412,0.028144676568666965,0.018135638376709052,0.023672929505631032,-3.5703970517410957,-4.009876305504318,-3.7434230986179853
10991,138.33896451139864,0.027059299871325493,0.02807132276470169,0.016825596018290957,0.02349619013062213,-3.5730067659316154,-4.0848539795146825,-3.750916993076418
10992,138.68292712403044,0.02406430058181286,0.027989997688705085,0.0154079324060598,0.023261549885275512,-3.5759080580305165,-4.172872810873957,-3.7609535010386095
10993,139.10825027938316,0.026909999549388885,0.02791124694465061,0.014423146430876436,0.023009715083877513,-3.578725555088641,-4.238920971837388,-3.7718387572854257
10994,2.703984479284488,0.08935549855232239,0.037074834168745595,0.037932184430655325,0.03724484611485781,-3.2948168638273327,-3.2719553338335086,-3.2902417030617803
10995,3.666562192761875,0.08086179941892624,0.03367470466353642,0.03376184093467484,0.03369431263060179,-3.3910083269235316,-3.3884240806855557,-3.3904262205367504
10996,4.293992700339885,0.10947799682617188,0.031480783754741365,0.030963045636236128,0.03137759241024036,-3.458377958832395,-3.474960861835502,-3.4616612583223736
10997,4.548830742279621,0.06995890289545059,0.029726411368087634,0.028500774885128585,0.029482300161096472,-3.51571935668848,-3.557824003125265,-3.5239651902442195
10998,4.618140866667183,0.01805580034852028,0.027581876146132892,0.02523925870231334,0.027118459011928716,-3.5905963833275396,-3.6793546116963203,-3.6075406386183957
10999,4.848231069561096,0.016541099175810814,0.02498634064456754,0.021438218223059382,0.024261848985057954,-3.6894259776480185,-3.8425800515007227,-3.7188501629929855
11000,4.971485013044687,0.015892699360847473,0.02300804782948922,0.01855899702413703,0.022064404651178256,-3.77191121862572,-3.986800592732066,-3.813789618216376
11001,6.469295402357557,0.0289366003125906,0.021797095313410675,0.017379785642788404,0.02078415802021415,-3.825978560568762,-4.0524474927774286,-3.873564216108674
11002,6.956245529467322,0.03170989826321602,0.021100303618166002,0.01711019197117536,0.02013184195629985,-3.8584678491171034,-4.068080971317753,-3.9054525404713867
11003,7.199275778921582,0.033770300447940826,0.020915961977693808,0.017809257484492077,0.020097317284632484,-3.867242680515344,-4.028036873482163,-3.9071689412510544
11004,7.290745733042099,0.02643599919974804,0.02057785390001348,0.01757339848472609,0.019770994447501,-3.883539834868404,-4.041368970061914,-3.9235393422300073
11005,7.714936634335528,0.026881100609898567,0.019898309892860337,0.016899907849493294,0.019109921525247823,-3.917120480865466,-4.08044710976068,-3.957547627214168
11006,8.466268087723044,0.030353300273418427,0.019564640391401145,0.016720295358030837,0.01882228248564067,-3.934031403687956,-4.091132006527608,-3.9727138723890816
11007,8.608770350463304,0.03249150142073631,0.019280709456430185,0.016552843053916542,0.018575316961571497,-3.948650192944064,-4.101197406177406,-3.985921624643874
11008,9.37425497977616,0.058505598455667496,0.019062798761225873,0.016471499017564232,0.018354354089596167,-3.9600165520172768,-4.106123723902982,-3.9978884525410407
11009,9.607256693146198,0.06665240228176117,0.018946902220331414,0.016613483844362877,0.018237722254993326,-3.966114832039195,-4.097540633559427,-4.004263178504635
11010,9.774345044353066,0.23266300559043884,0.01997906516187398,0.021278941774478557,0.01977777953784179,-3.9130702955513508,-3.850037344388128,-3.9231962170342745
11011,9.950329677566774,0.03205849975347519,0.02010679947557227,0.021335594366476876,0.019951849801093612,-3.906697238754907,-3.8473785039780832,-3.9144334180853417
11012,14.222809550506964,0.13322800397872925,0.024058073900107103,0.03259372298871232,0.02546013497625872,-3.727284625667235,-3.4236355555074227,-3.6706413843642305
11013,14.443194718481914,0.09108889847993851,0.024947558373042994,0.033438973590508785,0.026460327625527837,-3.69097932237317,-3.398033185300441,-3.6321087384548307
11014,14.69463599820022,0.0758150964975357,0.02530099612876918,0.03271566269499463,0.026722691738000987,-3.6769115113451223,-3.419901334255644,-3.6222421966898524
11015,15.002851732198756,0.0762460008263588,0.025438234937647308,0.032009871841247026,0.026801384109573813,-3.6715019242990032,-3.4417109287182512,-3.6193017469193087
11016,15.29262789985146,0.17667299509048462,0.025769285159924372,0.031634652862424145,0.026986328302576044,-3.6585719939372026,-3.4535021496559457,-3.612424900384753
11017,15.736228870984215,0.1448410004377365,0.026868279360754366,0.03537188334068397,0.028468419729607182,-3.616808894104613,-3.3418380303436344,-3.5589598857446
11018,15.833198344893951,0.23925699293613434,0.028022477240214342,0.03922632116523364,0.02998774790755367,-3.574748332266183,-3.238407299216206,-3.5069663838207776
11019,17.504405358111075,0.0542588010430336,0.028807483816944226,0.04090536723088921,0.030992612998986303,-3.547120070841628,-3.1964939964039396,-3.474006393247929
11020,18.23050372070473,0.05309240147471428,0.028781533255286176,0.038325916871767826,0.030715956465241372,-3.5480213039146626,-3.261628930915699,-3.4829730048464835
11021,18.610779338985132,0.05622990056872368,0.028716517656109265,0.03599311861116226,0.0304509407001121,-3.5502827936819035,-3.324427508487395,-3.491638392032085
11022,18.767515652943302,0.06175969913601875,0.02868620866916009,0.03428546280374496,0.030237805503608634,-3.551338805885716,-3.3730338396131314,-3.498662299629197
11023,7.856225767710675,0.09389519691467285,0.03548431826254773,0.030875997817445565,0.03435792972723317,-3.3386644191793806,-3.477776166582265,-3.370922436090145
11024,7.895935535591591,0.06386300176382065,0.03603561436362053,0.033287854239035713,0.03519329702487076,-3.323247541670436,-3.4025626860951586,-3.346899639941118
