"","mean","sd","2.5%","25%","50%","75%","97.5%","Rhat","n.eff"
"sigma.gr[52]",0.195868968104143,0.0113780318594615,0.175403215203854,0.187934971619307,0.195330699321369,0.203168798148178,0.219954660112793,1.00106090629791,12000
"sigma.gr[53]",0.195868968104143,0.0113780318594615,0.175403215203854,0.187934971619307,0.195330699321369,0.203168798148178,0.219954660112793,1.00106090629791,12000
"sigma.gr[54]",0.196044792497448,0.0115063682473287,0.17532078614673,0.188033097639569,0.195495701351801,0.20342937304923,0.220453389829424,1.00105855788571,13000
"sigma.gr[55]",0.196168605816649,0.0115979285438538,0.175281622152476,0.188091080541256,0.195601933817152,0.203601138800588,0.220812647481805,1.00105691337689,13000
"sigma.gr[56]",0.196168605816649,0.0115979285438538,0.175281622152476,0.188091080541256,0.195601933817152,0.203601138800588,0.220812647481805,1.00105691337689,13000
"sigma.gr[57]",0.196168605816649,0.0115979285438538,0.175281622152476,0.188091080541256,0.195601933817152,0.203601138800588,0.220812647481805,1.00105691337689,13000
"sigma.gr[58]",0.196168605816649,0.0115979285438538,0.175281622152476,0.188091080541256,0.195601933817152,0.203601138800588,0.220812647481805,1.00105691337689,13000
"sigma.gr[59]",0.196287349565907,0.0116866374804987,0.175265935061258,0.188157754304549,0.19570561457436,0.203787777363859,0.221112940333389,1.00105534446799,13000
"sigma.gr[60]",0.196287349565907,0.0116866374804987,0.175265935061258,0.188157754304549,0.19570561457436,0.203787777363859,0.221112940333389,1.00105534446799,13000
"sigma.gr[61]",0.187792391773619,0.00892440899319623,0.171369715807445,0.181692704913237,0.187464569902626,0.193633584374002,0.206157689220248,1.00107765457018,11000
"sigma.gr[62]",0.187792391773619,0.00892440899319623,0.171369715807445,0.181692704913237,0.187464569902626,0.193633584374002,0.206157689220248,1.00107765457018,11000
"sigma.gr[63]",0.190201812416086,0.00877694547728116,0.173878462593881,0.184187420434209,0.189930163038622,0.195955635408823,0.208412318093365,1.00110751920468,9600
"sigma.gr[64]",0.190201812416086,0.00877694547728116,0.173878462593881,0.184187420434209,0.189930163038622,0.195955635408823,0.208412318093365,1.00110751920468,9600
"sigma.gr[65]",0.190201812416086,0.00877694547728116,0.173878462593881,0.184187420434209,0.189930163038622,0.195955635408823,0.208412318093365,1.00110751920468,9600
"sigma.gr[66]",0.190201812416086,0.00877694547728116,0.173878462593881,0.184187420434209,0.189930163038622,0.195955635408823,0.208412318093365,1.00110751920468,9600
"sigma.gr[67]",0.19037443898053,0.008798862797405,0.173988604570732,0.184324424950693,0.190110706264853,0.196135036753503,0.208611968001786,1.00110825075024,9500
"sigma.gr[68]",0.19037443898053,0.008798862797405,0.173988604570732,0.184324424950693,0.190110706264853,0.196135036753503,0.208611968001786,1.00110825075024,9500
"sigma.gr[69]",0.19037443898053,0.008798862797405,0.173988604570732,0.184324424950693,0.190110706264853,0.196135036753503,0.208611968001786,1.00110825075024,9500
"sigma.gr[70]",0.19037443898053,0.008798862797405,0.173988604570732,0.184324424950693,0.190110706264853,0.196135036753503,0.208611968001786,1.00110825075024,9500
"sigma.gr[71]",0.190627639670523,0.00883872673738163,0.174205760886037,0.184547376927872,0.190361150022239,0.196400899639829,0.208906548993961,1.00110895687868,9500
"sigma.gr[72]",0.190627639670523,0.00883872673738163,0.174205760886037,0.184547376927872,0.190361150022239,0.196400899639829,0.208906548993961,1.00110895687868,9500
"sigma.gr[73]",0.18994149315807,0.00875204489333674,0.173677947164751,0.183921401848261,0.189667239038522,0.195687238574051,0.20804822708051,1.00110603005825,9600
"sigma.gr[74]",0.18994149315807,0.00875204489333674,0.173677947164751,0.183921401848261,0.189667239038522,0.195687238574051,0.20804822708051,1.00110603005825,9600
"sigma.gr[75]",0.191393203431908,0.00901371377128955,0.174721565532639,0.185216563059621,0.191078929131752,0.197246384390235,0.210041481520402,1.0011085379317,9500
"sigma.gr[76]",0.19201862610533,0.00921473384645899,0.175040765986163,0.18568663135996,0.191649095865253,0.198014972155683,0.211097813756256,1.00110561316196,9700
"sigma.gr[77]",0.19201862610533,0.00921473384645899,0.175040765986163,0.18568663135996,0.191649095865253,0.198014972155683,0.211097813756256,1.00110561316196,9700
"sigma.gr[78]",0.19201862610533,0.00921473384645899,0.175040765986163,0.18568663135996,0.191649095865253,0.198014972155683,0.211097813756256,1.00110561316196,9700
"sigma.gr[79]",0.19201862610533,0.00921473384645899,0.175040765986163,0.18568663135996,0.191649095865253,0.198014972155683,0.211097813756256,1.00110561316196,9700
"sigma.gr[80]",0.184021271830881,0.0106714336612835,0.164414168732256,0.176553472590365,0.18353722438482,0.191055642572437,0.205945960203791,1.00100095961728,15000
"sigma.gr[81]",0.184021271830881,0.0106714336612835,0.164414168732256,0.176553472590365,0.18353722438482,0.191055642572437,0.205945960203791,1.00100095961728,15000
"sigma.gr[82]",0.184021271830881,0.0106714336612835,0.164414168732256,0.176553472590365,0.18353722438482,0.191055642572437,0.205945960203791,1.00100095961728,15000
"sigma.gr[83]",0.184021271830881,0.0106714336612835,0.164414168732256,0.176553472590365,0.18353722438482,0.191055642572437,0.205945960203791,1.00100095961728,15000
"sigma.gr[84]",0.184095215692047,0.0106231482908961,0.164563702899875,0.17666771302313,0.183622583061849,0.191091442607162,0.205907342290031,1.00100231962746,15000
"sigma.gr[85]",0.184095215692047,0.0106231482908961,0.164563702899875,0.17666771302313,0.183622583061849,0.191091442607162,0.205907342290031,1.00100231962746,15000
"sigma.gr[86]",0.184095215692047,0.0106231482908961,0.164563702899875,0.17666771302313,0.183622583061849,0.191091442607162,0.205907342290031,1.00100231962746,15000
"sigma.gr[87]",0.184095215692047,0.0106231482908961,0.164563702899875,0.17666771302313,0.183622583061849,0.191091442607162,0.205907342290031,1.00100231962746,15000
"sigma.gr[88]",0.182885625824936,0.0114665635494668,0.161903407103757,0.174792233199858,0.18239423222691,0.190335139664797,0.20637967893687,1.000981729006,15000
"sigma.gr[89]",0.182885625824936,0.0114665635494668,0.161903407103757,0.174792233199858,0.18239423222691,0.190335139664797,0.20637967893687,1.000981729006,15000
"sigma.gr[90]",0.182885625824936,0.0114665635494668,0.161903407103757,0.174792233199858,0.18239423222691,0.190335139664797,0.20637967893687,1.000981729006,15000
"sigma.gr[91]",0.182885625824936,0.0114665635494668,0.161903407103757,0.174792233199858,0.18239423222691,0.190335139664797,0.20637967893687,1.000981729006,15000
"sigma.gr[92]",0.182599498423986,0.0116814065468937,0.161236918464169,0.174384170400012,0.182136479140109,0.190172142602502,0.206566218289619,1.00097738825636,15000
"sigma.gr[93]",0.182599498423986,0.0116814065468937,0.161236918464169,0.174384170400012,0.182136479140109,0.190172142602502,0.206566218289619,1.00097738825636,15000
"sigma.gr[94]",0.199890010884526,0.014709249565621,0.174054905536433,0.189581624411601,0.198860333333264,0.209161614841467,0.231394234799934,1.00101409285855,15000
"sigma.gr[95]",0.199890010884526,0.014709249565621,0.174054905536433,0.189581624411601,0.198860333333264,0.209161614841467,0.231394234799934,1.00101409285855,15000
"sigma.gr[96]",0.199917915199407,0.0147346368694213,0.174042655949944,0.189592309118791,0.198893171393942,0.209219851181487,0.231477835685884,1.00101382850145,15000
"sigma.gr[97]",0.177628518381672,0.016064052368483,0.148559855175416,0.166323515391902,0.1768971322024,0.188158883393738,0.211036813005777,1.00092929429097,15000
"sigma.gr[98]",0.177628518381672,0.016064052368483,0.148559855175416,0.166323515391902,0.1768971322024,0.188158883393738,0.211036813005777,1.00092929429097,15000
"sigma.gr[99]",0.177628518381672,0.016064052368483,0.148559855175416,0.166323515391902,0.1768971322024,0.188158883393738,0.211036813005777,1.00092929429097,15000
"sigma.gr[100]",0.177628518381672,0.016064052368483,0.148559855175416,0.166323515391902,0.1768971322024,0.188158883393738,0.211036813005777,1.00092929429097,15000
"sigma.gr[101]",0.178696848556227,0.0150409115004493,0.15145801959787,0.168148219870357,0.178073644234516,0.188581997770626,0.209778832590387,1.00093610110179,15000
"sigma.gr[102]",0.178696848556227,0.0150409115004493,0.15145801959787,0.168148219870357,0.178073644234516,0.188581997770626,0.209778832590387,1.00093610110179,15000
"sigma.gr[103]",0.178696848556227,0.0150409115004493,0.15145801959787,0.168148219870357,0.178073644234516,0.188581997770626,0.209778832590387,1.00093610110179,15000
"sigma.gr[104]",0.178696848556227,0.0150409115004493,0.15145801959787,0.168148219870357,0.178073644234516,0.188581997770626,0.209778832590387,1.00093610110179,15000
"sigma.gr[105]",0.176805039473185,0.016874762946569,0.146405801941605,0.164905802689562,0.176074745679615,0.187837931959812,0.211967786485437,1.00092495233592,15000
"sigma.gr[106]",0.176805039473185,0.016874762946569,0.146405801941605,0.164905802689562,0.176074745679615,0.187837931959812,0.211967786485437,1.00092495233592,15000
"sigma.gr[107]",0.176805039473185,0.016874762946569,0.146405801941605,0.164905802689562,0.176074745679615,0.187837931959812,0.211967786485437,1.00092495233592,15000
"sigma.gr[108]",0.176805039473185,0.016874762946569,0.146405801941605,0.164905802689562,0.176074745679615,0.187837931959812,0.211967786485437,1.00092495233592,15000
"sigma.gr[109]",0.176643147031658,0.0170361956246563,0.145979629780031,0.164628386325323,0.175922788366794,0.187777923787395,0.212198974090206,1.00092417911154,15000
"sigma.gr[110]",0.176643147031658,0.0170361956246563,0.145979629780031,0.164628386325323,0.175922788366794,0.187777923787395,0.212198974090206,1.00092417911154,15000
"sigma.gr[111]",0.176643147031658,0.0170361956246563,0.145979629780031,0.164628386325323,0.175922788366794,0.187777923787395,0.212198974090206,1.00092417911154,15000
"sigma.gr[112]",0.176643147031658,0.0170361956246563,0.145979629780031,0.164628386325323,0.175922788366794,0.187777923787395,0.212198974090206,1.00092417911154,15000
"sigma.gr[113]",0.191582504157737,0.00906921366003484,0.174834483988143,0.185368463711071,0.191229114589383,0.197459912133589,0.210324519916272,1.00110787959722,9600
"sigma.gr[114]",0.191582504157737,0.00906921366003484,0.174834483988143,0.185368463711071,0.191229114589383,0.197459912133589,0.210324519916272,1.00110787959722,9600
"sigma.gr[115]",0.191582504157737,0.00906921366003484,0.174834483988143,0.185368463711071,0.191229114589383,0.197459912133589,0.210324519916272,1.00110787959722,9600
"sigma.gr[116]",0.191582504157737,0.00906921366003484,0.174834483988143,0.185368463711071,0.191229114589383,0.197459912133589,0.210324519916272,1.00110787959722,9600
"sigma.gr[117]",0.191568234058068,0.00906486566397053,0.174833630242492,0.18536234643152,0.191219733949007,0.197446497311005,0.210307623408903,1.00110793638093,9600
"sigma.gr[118]",0.191568234058068,0.00906486566397053,0.174833630242492,0.18536234643152,0.191219733949007,0.197446497311005,0.210307623408903,1.00110793638093,9600
"sigma.gr[119]",0.191568234058068,0.00906486566397053,0.174833630242492,0.18536234643152,0.191219733949007,0.197446497311005,0.210307623408903,1.00110793638093,9600
"sigma.gr[120]",0.191568234058068,0.00906486566397053,0.174833630242492,0.18536234643152,0.191219733949007,0.197446497311005,0.210307623408903,1.00110793638093,9600
"sigma.gr[121]",0.190967125655247,0.00890636598519353,0.174410457645347,0.184878478784613,0.190657390113618,0.196758565988064,0.20933326814829,1.00110923238737,9500
"sigma.gr[122]",0.190967125655247,0.00890636598519353,0.174410457645347,0.184878478784613,0.190657390113618,0.196758565988064,0.20933326814829,1.00110923238737,9500
"sigma.gr[123]",0.190967125655247,0.00890636598519353,0.174410457645347,0.184878478784613,0.190657390113618,0.196758565988064,0.20933326814829,1.00110923238737,9500
"sigma.gr[124]",0.190967125655247,0.00890636598519353,0.174410457645347,0.184878478784613,0.190657390113618,0.196758565988064,0.20933326814829,1.00110923238737,9500
"sigma.gr[125]",0.190969486151175,0.00890689245384683,0.174410778023685,0.184880179426619,0.190662627086454,0.196760572630368,0.209333542596031,1.00110923167118,9500
"sigma.gr[126]",0.190969486151175,0.00890689245384683,0.174410778023685,0.184880179426619,0.190662627086454,0.196760572630368,0.209333542596031,1.00110923167118,9500
"sigma.gr[127]",0.190969486151175,0.00890689245384683,0.174410778023685,0.184880179426619,0.190662627086454,0.196760572630368,0.209333542596031,1.00110923167118,9500
"sigma.gr[128]",0.190969486151175,0.00890689245384683,0.174410778023685,0.184880179426619,0.190662627086454,0.196760572630368,0.209333542596031,1.00110923167118,9500
"sigma.gr[129]",0.199128104999033,0.0140257817432865,0.174309897940415,0.189316469742539,0.198227940357715,0.20805471216356,0.229174125965763,1.00102164291331,15000
"sigma.gr[130]",0.199128104999033,0.0140257817432865,0.174309897940415,0.189316469742539,0.198227940357715,0.20805471216356,0.229174125965763,1.00102164291331,15000
"sigma.gr[131]",0.199128104999033,0.0140257817432865,0.174309897940415,0.189316469742539,0.198227940357715,0.20805471216356,0.229174125965763,1.00102164291331,15000
"sigma.gr[132]",0.183122127260888,0.0112931536517732,0.162477538373721,0.175137638259682,0.182627789229373,0.190449193217331,0.206209177966969,1.00098547103861,15000
"sigma.gr[133]",0.183122127260888,0.0112931536517732,0.162477538373721,0.175137638259682,0.182627789229373,0.190449193217331,0.206209177966969,1.00098547103861,15000
"sigma.gr[134]",0.183122127260888,0.0112931536517732,0.162477538373721,0.175137638259682,0.182627789229373,0.190449193217331,0.206209177966969,1.00098547103861,15000
"sigma.gr[135]",0.183122127260888,0.0112931536517732,0.162477538373721,0.175137638259682,0.182627789229373,0.190449193217331,0.206209177966969,1.00098547103861,15000
"sigma.gr[136]",0.181653775027309,0.0124275179892566,0.158950499186417,0.172961792218443,0.181144168647274,0.189730245053781,0.207116784944092,1.00096446165796,15000
"sigma.gr[137]",0.181653775027309,0.0124275179892566,0.158950499186417,0.172961792218443,0.181144168647274,0.189730245053781,0.207116784944092,1.00096446165796,15000
"sigma.gr[138]",0.181653775027309,0.0124275179892566,0.158950499186417,0.172961792218443,0.181144168647274,0.189730245053781,0.207116784944092,1.00096446165796,15000
"sigma.gr[139]",0.181653775027309,0.0124275179892566,0.158950499186417,0.172961792218443,0.181144168647274,0.189730245053781,0.207116784944092,1.00096446165796,15000
"sigma.gr[140]",0.176967671650841,0.0167132509826837,0.146870515309196,0.165216181695533,0.176240185482189,0.187906839681363,0.211809433883119,1.00092575448456,15000
"sigma.gr[141]",0.176967671650841,0.0167132509826837,0.146870515309196,0.165216181695533,0.176240185482189,0.187906839681363,0.211809433883119,1.00092575448456,15000
"sigma.gr[142]",0.176967671650841,0.0167132509826837,0.146870515309196,0.165216181695533,0.176240185482189,0.187906839681363,0.211809433883119,1.00092575448456,15000
"sigma.gr[143]",0.176967671650841,0.0167132509826837,0.146870515309196,0.165216181695533,0.176240185482189,0.187906839681363,0.211809433883119,1.00092575448456,15000
"sigma.gr[144]",0.181476403661179,0.0125731044706955,0.158587298308884,0.172685296402052,0.180938878348486,0.189606306351278,0.207271377991692,1.00096227130983,15000
"sigma.gr[145]",0.181476403661179,0.0125731044706955,0.158587298308884,0.172685296402052,0.180938878348486,0.189606306351278,0.207271377991692,1.00096227130983,15000
"sigma.gr[146]",0.181476403661179,0.0125731044706955,0.158587298308884,0.172685296402052,0.180938878348486,0.189606306351278,0.207271377991692,1.00096227130983,15000
"sigma.gr[147]",0.181476403661179,0.0125731044706955,0.158587298308884,0.172685296402052,0.180938878348486,0.189606306351278,0.207271377991692,1.00096227130983,15000
"sigma.gr[148]",0.197734070651409,0.012830919329024,0.174871338749102,0.188740340391713,0.197045359747151,0.205925495461909,0.225116491353775,1.0010371415093,14000
"sigma.gr[149]",0.197734070651409,0.012830919329024,0.174871338749102,0.188740340391713,0.197045359747151,0.205925495461909,0.225116491353775,1.0010371415093,14000
"sigma.gr[150]",0.197734070651409,0.012830919329024,0.174871338749102,0.188740340391713,0.197045359747151,0.205925495461909,0.225116491353775,1.0010371415093,14000
